# CometGUI Phase 00 work unit 7 -- provenance manifest for the headed (Xvfb + GTK3) spike.
# Debian 12 'bookworm', main, amd64.  Fetched 2026-08-29 from https://deb.debian.org/debian/ .
# Closure roots: xvfb x11-xkb-utils xkb-data libgtk-3-0 libxtst6 (see deb-closure.py for the
# exclusion list of packages already present in the host's base image).
# Columns: package<TAB>version<TAB>url<TAB>sha256<TAB>size_bytes<TAB>debian_copyright_License_field
libgdk-pixbuf2.0-common	2.42.10+dfsg-1+deb12u4	https://deb.debian.org/debian/pool/main/g/gdk-pixbuf/libgdk-pixbuf2.0-common_2.42.10+dfsg-1+deb12u4_all.deb	0f3df073ca7eed5564ea3faceff819d94932d924c56474f1e42799a8017a2d30	306756	LGPL-2+ and LGPL-2.1+ and CC0-1.0
libgl1	1.6.0-1	https://deb.debian.org/debian/pool/main/libg/libglvnd/libgl1_1.6.0-1_amd64.deb	6f89b1702c48e9a2437bb3c1ffac8e1ab2d828fc28b3d14b2eecd4cc19b2c790	88448	MIT
libgl1-mesa-dri	22.3.6-1+deb12u2	https://deb.debian.org/debian/pool/main/m/mesa/libgl1-mesa-dri_22.3.6-1+deb12u2_amd64.deb	350e4263aaacd521f6f757951262b57c003930edaf0419508f2c5675317577fe	7239704	MIT
libglapi-mesa	22.3.6-1+deb12u2	https://deb.debian.org/debian/pool/main/m/mesa/libglapi-mesa_22.3.6-1+deb12u2_amd64.deb	2db5b13a6b7f4042f9a417ad7fa4338b6c47528dc64d7f89cfd5e53d07d76bc4	35900	MIT
libglib2.0-0	2.74.6-2+deb12u9	https://deb.debian.org/debian/pool/main/g/glib2.0/libglib2.0-0_2.74.6-2+deb12u9_amd64.deb	7ff85197685d89e150e342b29a59aab1beee400050ba7da73de81cd999ffee5a	1403216	LGPL-2+ and LGPL-2.1+ and FSFULLR and CC0-1.0 and Janik-permissive and Iconv-PD and Mingw-PD and Old-GLib-Tests-permissive
libglvnd0	1.6.0-1	https://deb.debian.org/debian/pool/main/libg/libglvnd/libglvnd0_1.6.0-1_amd64.deb	b6da5b153dd62d8b5e5fbe25242db1fc05c068707c365db49abda8c2427c75f8	51820	MIT
libglx-mesa0	22.3.6-1+deb12u2	https://deb.debian.org/debian/pool/main/m/mesa/libglx-mesa0_22.3.6-1+deb12u2_amd64.deb	88e7ffa61f1a0a86c30736ad7657ab4774c9b711bbaff76cef0bd32ffb85ec90	147676	MIT
libglx0	1.6.0-1	https://deb.debian.org/debian/pool/main/libg/libglvnd/libglx0_1.6.0-1_amd64.deb	95f568df73dedf43ae66834a75502112e0d4f3ad7124f3dbfa790b739383b896	34384	MIT
libgmp10	2:6.2.1+dfsg1-1.1	https://deb.debian.org/debian/pool/main/g/gmp/libgmp10_6.2.1+dfsg1-1.1_amd64.deb	187aedef2ed763f425c1e523753b9719677633c7eede660401739e9c893482bd	562588	GPL-2+ or LGPL-3+
libgnutls30	3.7.9-2+deb12u7	https://deb.debian.org/debian/pool/main/g/gnutls28/libgnutls30_3.7.9-2+deb12u7_amd64.deb	30abec8c824feb1d2d7e9000a34083cccd19d139625e1b21547e3ac53b922f8e	1409084	The main library is licensed under GNU Lesser
libgraphite2-3	1.3.14-1+deb12u1	https://deb.debian.org/debian/pool/main/g/graphite2/libgraphite2-3_1.3.14-1+deb12u1_amd64.deb	c19a7f6ba9298db7eef041ae27b08985f2c02009e418063f8bccdb5bc5e858dc	74564	LGPL-2.1+ or MPL-1.1 or GPL-2+
libgssapi-krb5-2	1.20.1-2+deb12u5	https://deb.debian.org/debian/pool/main/k/krb5/libgssapi-krb5-2_1.20.1-2+deb12u5_amd64.deb	d8b87aea91b956b416c01a28c44ff6228315ae3b73de40acddac3dc5043607d2	135168	(no SPDX License: field in the Debian copyright file)
libgtk-3-0	3.24.38-2~deb12u3	https://deb.debian.org/debian/pool/main/g/gtk+3.0/libgtk-3-0_3.24.38-2~deb12u3_amd64.deb	0ff7375c98b5a8d6aafc6096b21d9f7bae4ecb581d31fce5d37be18f55b489a2	2846524	LGPL-2+ and LGPL-2.1+ and Expat
libgtk-3-common	3.24.38-2~deb12u3	https://deb.debian.org/debian/pool/main/g/gtk+3.0/libgtk-3-common_3.24.38-2~deb12u3_all.deb	f2642d127d85440acbfc2ed404d3932d8b2fbe8a576ead7f93f35ac1fa999c92	3895056	LGPL-2+ and LGPL-2.1+ and Expat
libharfbuzz0b	6.0.0+dfsg-3	https://deb.debian.org/debian/pool/main/h/harfbuzz/libharfbuzz0b_6.0.0+dfsg-3_amd64.deb	bfce132b7ee67b9c2d2166075b1936a25c8cc6866b6a049f99b8e94baa916e71	1945396	MIT
libhogweed6	3.8.1-2	https://deb.debian.org/debian/pool/main/n/nettle/libhogweed6_3.8.1-2_amd64.deb	ed8185c28b2cb519744a5a462dcd720d3b332c9b88a1d0002eac06dc8550cb94	327524	LGPL-3+ or GPL-2+
libice6	2:1.0.10-1	https://deb.debian.org/debian/pool/main/libi/libice/libice6_1.0.10-1_amd64.deb	452796e565c9d42386bd59990000ae9c37d85e142e00ee2b14df0787e2bbf970	58540	(no SPDX License: field in the Debian copyright file)
libicu72	72.1-3+deb12u1	https://deb.debian.org/debian/pool/main/i/icu/libicu72_72.1-3+deb12u1_amd64.deb	f7f6f99c6d7b025914df2447fc93e11d22c44c0c8bdd8b6f36691c9e7ddcef88	9376124	MIT
libidn2-0	2.3.3-1+b1	https://deb.debian.org/debian/pool/main/libi/libidn2/libidn2-0_2.3.3-1+b1_amd64.deb	d50716d5824083d667427817d506b45d3f59dc77e1ca52de000f3f62d4918afa	123636	GPL-3+
libjbig0	2.1-6.1	https://deb.debian.org/debian/pool/main/j/jbigkit/libjbig0_2.1-6.1_amd64.deb	6b07c77b700a615642888a82ba92a7e7c429d04b9c8669c62b2263f15c4c4059	31704	GPL-2+
libjpeg62-turbo	1:2.1.5-2	https://deb.debian.org/debian/pool/main/libj/libjpeg-turbo/libjpeg62-turbo_2.1.5-2_amd64.deb	95ec30140789a342add8f8371ed018924de51b539056522b66f207b25cba9cad	166332	BSD-BY-LC-NE
libk5crypto3	1.20.1-2+deb12u5	https://deb.debian.org/debian/pool/main/k/krb5/libk5crypto3_1.20.1-2+deb12u5_amd64.deb	7b6e47d15c5c9cdcd456137533d8308aeba608a54cec73b28bd59bfc4b54cf06	79712	(no SPDX License: field in the Debian copyright file)
libkrb5-3	1.20.1-2+deb12u5	https://deb.debian.org/debian/pool/main/k/krb5/libkrb5-3_1.20.1-2+deb12u5_amd64.deb	c90801be09701af221b54dd502a59cb378b7284ff31e480738baca317d2f7653	332280	(no SPDX License: field in the Debian copyright file)
libkrb5support0	1.20.1-2+deb12u5	https://deb.debian.org/debian/pool/main/k/krb5/libkrb5support0_1.20.1-2+deb12u5_amd64.deb	8b9c05f2d8d461a10d657b118f572af5bf8fd6c8f93dcef81e852c5ab0f428ab	33212	(no SPDX License: field in the Debian copyright file)
liblcms2-2	2.14-2+deb12u1	https://deb.debian.org/debian/pool/main/l/lcms2/liblcms2-2_2.14-2+deb12u1_amd64.deb	333efe13d165b8a98194d95e72fd10b502ebbee4dc2eb43fc2ab83e2b53e5f17	153540	MIT
liblerc4	4.0.0+ds-2	https://deb.debian.org/debian/pool/main/l/lerc/liblerc4_4.0.0+ds-2_amd64.deb	771f5c47ca69f24ca61e4be0c98c5912b182ce442f921697d17a472f3ded5c9c	170368	Apache-2.0
